inputfile,,,,,,,,,,,min,lower,avg,median,upper,max,variance
ant-1.3.csv balance,0.5685224924678312,0.6206527698958982,0.757329670357316,0.5540130932553576,0.4988285328291595,0.6273220037500351,0.5685224924678312,0.5685224924678312,0.6273220037500351,0.6330598662882525,0.4988285328291595,0.5685224924678312,0.6024095417529548,0.5945876311818648,0.6273220037500351,0.757329670357316,0.06559725871109817
ant-1.3.csv balance,0.3633456737773928,0.4340240896487184,0.3633456737773928,0.4340240896487184,0.3633456737773928,0.4340240896487184,0.3633456737773928,0.3633456737773928,0.4340240896487184,0.3633456737773928,0.3633456737773928,0.3633456737773928,0.391617040125923,0.3633456737773928,0.4340240896487184,0.4340240896487184,0.03462521094259517
ant-1.3.csv balance,0.5174485490874804,0.5228757295583839,0.5174485490874804,0.5203806486157776,0.7530568835181313,0.5249269062086925,0.5228757295583839,0.5228757295583839,0.5203806486157776,0.5228757295583839,0.5174485490874804,0.5203806486157776,0.5445145103366876,0.5228757295583839,0.5228757295583839,0.7530568835181313,0.06955326165013737
ant-1.3.csv balance,0.7315144674747067,0.8407288178664497,0.6305701412049513,0.7315144674747067,0.8255929631330101,0.8407288178664497,0.6305701412049513,0.8542773934721868,0.7410907955964384,0.8092472983028156,0.6305701412049513,0.7315144674747067,0.7635835303596665,0.7751690469496271,0.8369448541830898,0.8542773934721868,0.0800040081030532
ant-1.3.csv balance,0.6035993344426362,0.6008496678514209,0.44747702690071867,0.6008496678514209,0.5233216784641636,0.5233216784641636,0.6008496678514209,0.5233216784641636,0.5233216784641636,0.6008496678514209,0.44747702690071867,0.5233216784641636,0.5547761746605693,0.5620856731577922,0.6008496678514209,0.6035993344426362,0.05132778629962928
ant-1.3.csv balance,0.7581030478959845,0.5272028483439545,0.7615246764392529,0.5254678070943142,0.6445918903684843,0.7615246764392529,0.7615246764392529,0.6445918903684843,0.6445918903684843,0.6445918903684843,0.5254678070943142,0.6445918903684843,0.6673715294125948,0.6445918903684843,0.7606692693034358,0.7615246764392529,0.08757067266590908
ant-1.3.csv balance,0.8074027998143348,0.7990503735410399,0.8074027998143348,0.461130115543654,0.8074027998143348,0.8074027998143348,0.7990503735410399,0.9235560236555084,0.6337613450576309,0.4641887631643423,0.461130115543654,0.6750836021784832,0.7310348193760555,0.8032265866776873,0.8074027998143348,0.9235560236555084,0.14938621580701972
ant-1.3.csv balance,0.4267142861580354,0.49635676347707125,0.4267142861580354,0.49635676347707125,0.4234018956316117,0.4267142861580354,0.4267142861580354,0.35683865966983763,0.49258954094222807,0.42943872703715136,0.35683865966983763,0.4267142861580354,0.44018394948671125,0.4267142861580354,0.4768018374659589,0.49635676347707125,0.04138402816484863
ant-1.3.csv balance,0.5268669581571725,0.6025148341861346,0.683143431250053,0.6799392221990946,0.683143431250053,0.6799392221990946,0.6799392221990946,0.683143431250053,0.6025148341861346,0.683143431250053,0.5268669581571725,0.6218709311893746,0.6504288018126937,0.6799392221990946,0.683143431250053,0.683143431250053,0.051722923782429986
ant-1.3.csv balance,0.7465990030586966,0.80723918451638,0.8173860144458202,0.59629528445953,0.7465990030586966,0.6770362275676239,0.6770362275676239,0.6770362275676239,0.7528245122174496,0.7465990030586966,0.59629528445953,0.6770362275676239,0.7244650687518142,0.7465990030586966,0.7512681349277613,0.8173860144458202,0.06398111135359792
ant-1.4.csv balance,0.47471274790882656,0.47471274790882656,0.5755788909574404,0.47849255758446374,0.527241473117944,0.481897866335261,0.527241473117944,0.5185122147998358,0.5797701983270612,0.527241473117944,0.47471274790882656,0.47934388477216305,0.5165401643175547,0.5228768439588899,0.527241473117944,0.5797701983270612,0.037386931101387945
ant-1.4.csv balance,0.641333057965134,0.641333057965134,0.5708176018704896,0.633501722167319,0.641333057965134,0.641333057965134,0.5824823504876459,0.5642517433082761,0.5708176018704896,0.5708176018704896,0.5642517433082761,0.5708176018704896,0.6058020853435245,0.6079920363274824,0.641333057965134,0.641333057965134,0.03429147583662758
ant-1.4.csv balance,0.6084476872485042,0.5691187297166049,0.5628604440240816,0.5226312836985918,0.5169749347900823,0.5200305158669891,0.5169749347900823,0.6154471540824924,0.5691187297166049,0.42933488885246174,0.42933488885246174,0.517738830059309,0.5430939302786496,0.5427458638613367,0.5691187297166049,0.6154471540824924,0.05148549536360391
ant-1.4.csv balance,0.4058304661268409,0.37551492003440234,0.42440626678890636,0.37551492003440234,0.4281542540069925,0.37551492003440234,0.4315286619052836,0.43934668602710714,0.42029194611429577,0.4345228025936164,0.37551492003440234,0.383093806557512,0.411062584366625,0.42234910645160106,0.4306850599307108,0.43934668602710714,0.02478482823316044
ant-1.4.csv balance,0.5252134982729371,0.5596269819099626,0.5641922498833591,0.4844396551946587,0.4844396551946587,0.5252134982729371,0.4844396551946587,0.6008496678514209,0.48231045100774683,0.5233216784641636,0.48231045100774683,0.4844396551946587,0.5234046991246503,0.5242675883685504,0.5510236110007063,0.6008496678514209,0.03901732028600089
ant-1.4.csv balance,0.4492173930192984,0.4058710283872279,0.4404152050815727,0.4058710283872279,0.4058710283872279,0.43690240519312595,0.4492173930192984,0.44364191417879906,0.487141503935272,0.4124004888302458,0.4058710283872279,0.40750339349798237,0.43365493884192957,0.43865880513734934,0.4478235233091736,0.487141503935272,0.025037508272601382
ant-1.4.csv balance,0.5012960584657715,0.3961415973804776,0.5037120038244638,0.3941544614606398,0.6040142253466538,0.3941544614606398,0.5057654893886001,0.5012960584657715,0.3864209179406224,0.3961415973804776,0.3864209179406224,0.39465124544059926,0.4583096871114118,0.44871882792312456,0.5031080174847907,0.6040142253466538,0.07097070951493988
ant-1.4.csv balance,0.6300887680447818,0.5054330352952678,0.6161064465831321,0.6695763084907725,0.4965397511002261,0.39205552673188004,0.5093745354319883,0.5093745354319883,0.6161064465831321,0.5697480975756453,0.39205552673188004,0.506418410329448,0.5514403451268814,0.5395613165038168,0.6161064465831321,0.6695763084907725,0.07931809139787477
ant-1.4.csv balance,0.5062792934557363,0.4187944177829287,0.4645667009895875,0.3800987815242697,0.4243334694181168,0.555252960886433,0.5135432552112644,0.5999723121801355,0.46108738858954734,0.4187944177829287,0.3800987815242697,0.4201791806917257,0.47427229978209473,0.46282704478956743,0.5117272647723824,0.5999723121801355,0.06535379545718058
ant-1.4.csv balance,0.5501397324112414,0.7015696883901135,0.516206095791969,0.5991093085608281,0.611049009372908,0.5651889480618346,0.5584370818887896,0.5190812198408175,0.6074996283455907,0.6074996283455907,0.516206095791969,0.5522140697806284,0.5835780341009682,0.5821491283113314,0.6074996283455907,0.7015696883901135,0.05181655517075579
ant-1.5.csv balance,0.555807519386252,0.5570565198664758,0.5578076135343357,0.5564940343679168,0.5574945029059539,0.5574945029059539,0.5578076135343357,0.5574945029059539,0.5570565198664758,0.5574945029059539,0.555807519386252,0.5570565198664758,0.5572007832179608,0.5574945029059539,0.5574945029059539,0.5578076135343357,0.0005969818219303224
ant-1.5.csv balance,0.6422870146588793,0.7772382863571732,0.7119746888177068,0.7106136619279999,0.7119746888177068,0.7119746888177068,0.6432575680944395,0.7091000497334371,0.6432575680944395,0.6399683610221336,0.6399683610221336,0.6432575680944395,0.6901646576341622,0.7098568558307186,0.7119746888177068,0.7772382863571732,0.04358674917775302
ant-1.5.csv balance,0.3511765454727953,0.3508155655644061,0.2923044536979713,0.3511765454727953,0.3511765454727953,0.4692283402734785,0.4091561616657008,0.41034690114350403,0.41034690114350403,0.527217001948256,0.2923044536979713,0.3511765454727953,0.3922944961855207,0.38016635356924805,0.41034690114350403,0.527217001948256,0.06469123683646852
ant-1.5.csv balance,0.4332107975622683,0.4314931838579241,0.43272581585268655,0.43215318967172134,0.43272581585268655,0.4332107975622683,0.43272581585268655,0.43272581585268655,0.4332107975622683,0.43272581585268655,0.4314931838579241,0.43272581585268655,0.43269078454798826,0.43272581585268655,0.4330895521348729,0.4332107975622683,0.0005040468460804788
ant-1.5.csv balance,0.5906472236116634,0.4906804242612336,0.6899336778876686,0.5917521522825651,0.5917521522825651,0.6899336778876686,0.5906472236116634,0.4915680577896432,0.4906804242612336,0.6899336778876686,0.4906804242612336,0.5163378492451483,0.5907528691763573,0.5911996879471142,0.6653882964863926,0.6899336778876686,0.07705785695028868
ant-1.5.csv balance,0.5701094977715955,0.5267639848569736,0.5277806047532432,0.5253443750231293,0.5721264905372598,0.5273228552185226,0.5729697159286791,0.5253443750231293,0.5261043514271783,0.5253443750231293,0.5253443750231293,0.5255343691241415,0.539921062556284,0.5270434200377481,0.5595272745170075,0.5729697159286791,0.020852577548199577
ant-1.5.csv balance,0.5518341086104542,0.5518341086104542,0.5966506977494088,0.5953479380937419,0.5939129082228379,0.5978199018210981,0.5939129082228379,0.5530100284950021,0.5505379870244502,0.5540647957705165,0.5505379870244502,0.5521280885815912,0.5738925382620802,0.5739888519966772,0.5949891806260159,0.5978199018210981,0.02167998949766861
ant-1.5.csv balance,0.6430213620230523,0.6417925162616427,0.5553133148250595,0.6430213620230523,0.6430213620230523,0.5553133148250595,0.640379835018788,0.6430213620230523,0.5543262388179382,0.46560626588524257,0.46560626588524257,0.5553133148250595,0.5984816933725939,0.6410861756402153,0.6430213620230523,0.6430213620230523,0.059075385057079974
ant-1.5.csv balance,0.6434331410741186,0.6434331410741186,0.7143915447489486,0.5732214568605055,0.644905930195474,0.6434331410741186,0.7133993634266151,0.715233782884378,0.6434331410741186,0.6434331410741186,0.5732214568605055,0.6434331410741186,0.6578317783486514,0.6434331410741186,0.6962760051188299,0.715233782884378,0.04236076208119576
ant-1.5.csv balance,0.6364784454741165,0.5688302278675416,0.5688302278675416,0.5673940354029837,0.6364784454741165,0.5673940354029837,0.5673940354029837,0.5673940354029837,0.5673940354029837,0.565826513641046,0.565826513641046,0.5673940354029837,0.581341403733928,0.5673940354029837,0.5688302278675416,0.6364784454741165,0.027580070736361824
ant-1.6.csv balance,0.7160681702404303,0.6985774468365786,0.7517953353469046,0.6913650124247811,0.697005683955036,0.6793515443686569,0.6985774468365786,0.639444872453601,0.7100564124685333,0.7494894102925875,0.639444872453601,0.6927751803073449,0.703173133522369,0.6985774468365786,0.7145652307974562,0.7517953353469046,0.030937754773154292
ant-1.6.csv balance,0.7979266526932713,0.781429623471106,0.7901580649828405,0.7941271322108088,0.7779121581536205,0.7742279700760467,0.7901580649828405,0.7742279700760467,0.7742279700760467,0.7901580649828405,0.7742279700760467,0.7751490170954402,0.7844553671705469,0.7857938442269732,0.7901580649828405,0.7979266526932713,0.008592720889238036
ant-1.6.csv balance,0.6956729933319081,0.6956729933319081,0.6956729933319081,0.6937521159359078,0.6937521159359078,0.6916429621525886,0.6956729933319081,0.7096154428218564,0.6778305184804743,0.6812980191458832,0.6778305184804743,0.6921702505984184,0.6930583147800251,0.6947125546339079,0.6956729933319081,0.7096154428218564,0.008213652910874288
ant-1.6.csv balance,0.7661517392968173,0.7192784057863971,0.7798465134103892,0.7921379369336584,0.7754253793734309,0.7798465134103892,0.7433565527916219,0.7798465134103892,0.7433565527916219,0.7544677313685466,0.7192784057863971,0.746134347435853,0.7633713838573261,0.7707885593351241,0.7798465134103892,0.7921379369336584,0.021492989809512305
ant-1.6.csv balance,0.7941822037576338,0.7373570187108847,0.6955120232976157,0.76798702758176,0.76798702758176,0.731023164772753,0.76798702758176,0.7333391860720688,0.7333391860720688,0.7354521046604923,0.6955120232976157,0.7333391860720688,0.7464165970088796,0.7364045616856885,0.76798702758176,0.7941822037576338,0.026551780352971604
ant-1.6.csv balance,0.7620018200191129,0.7554736544373699,0.7451983397852158,0.760014305271721,0.7416903291624366,0.7620018200191129,0.7435357996752561,0.7416903291624366,0.7416903291624366,0.760014305271721,0.7416903291624366,0.7421516967906414,0.7513311031966818,0.7503359971112928,0.760014305271721,0.7620018200191129,0.008791451747766016
ant-1.6.csv balance,0.8157855896527315,0.7872366203036907,0.7623120112356654,0.7909667369882213,0.8121402496936947,0.8009374605088019,0.8009374605088019,0.7794805529423487,0.7792275425647073,0.7731740599354479,0.7623120112356654,0.7792907951591177,0.7902198284334111,0.7891016786459559,0.8009374605088019,0.8157855896527315,0.016367261725206684
ant-1.6.csv balance,0.7272093209843785,0.7439941115660942,0.7046085902685701,0.7075227411457394,0.7272093209843785,0.7272093209843785,0.7376126080444091,0.7075227411457394,0.7376126080444091,0.750079709802416,0.7046085902685701,0.7124443861053992,0.7270581072970513,0.7272093209843785,0.7376126080444091,0.750079709802416,0.015188574216987646
ant-1.6.csv balance,0.740194748630197,0.7801647873024743,0.7095889102080013,0.705230004313909,0.7627416815758952,0.7115166412719132,0.7601797679663356,0.6519064367872771,0.7074921623179593,0.7074921623179593,0.6519064367872771,0.7074921623179593,0.7236507302691921,0.7105527757399572,0.7551835131323009,0.7801647873024743,0.03561425639076
ant-1.6.csv balance,0.7210719232196683,0.7210719232196683,0.7518551118052265,0.7393664121849013,0.6922645701450443,0.7518551118052265,0.7334521038732995,0.7210719232196683,0.7080470597136805,0.7237523271079386,0.6922645701450443,0.7210719232196683,0.7263808466294321,0.7224121251638034,0.7378878351070008,0.7518551118052265,0.017629563654033464
ant-1.7.csv balance,0.7289358461704182,0.7284301055415349,0.7426761683917438,0.7353567637740431,0.7362159318106726,0.7238287513825038,0.7458013693474035,0.7289358461704182,0.7392772161439123,0.7375357361894557,0.7238287513825038,0.7289358461704182,0.7346993734922106,0.7357863477923579,0.7388418461552981,0.7458013693474035,0.006652277179398471
ant-1.7.csv balance,0.7289285462844781,0.705404191228451,0.705404191228451,0.6664273384161299,0.6890732297816149,0.6603369128667659,0.705404191228451,0.7167040548762151,0.7145495363369462,0.6531211415896552,0.6531211415896552,0.6720888112575012,0.6945353333837159,0.705404191228451,0.7122632000598224,0.7289285462844781,0.02476665307084658
ant-1.7.csv balance,0.7043647909646489,0.6978878420794894,0.7194069453383881,0.7043647909646489,0.6916089289559373,0.6800795488084475,0.7120798349373492,0.7120798349373492,0.6709275969490845,0.695070196672299,0.6709275969490845,0.6924742458850277,0.6987870310607642,0.7011263165220691,0.7101510739441741,0.7194069453383881,0.014258567443738662
