inputfile,,,,,,,,,,,min,lower,avg,median,upper,max
ivy-2.0.csv pf,0.17699115044247787,0.168141592920354,0.1415929203539823,0.13274336283185842,0.19469026548672566,0.17699115044247787,0.17699115044247787,0.17699115044247787,0.1592920353982301,0.1415929203539823,0.13274336283185842,0.1504424778761062,0.1646017699115044,0.17256637168141592,0.17699115044247787,0.19469026548672566,0.019062530290741606
ivy-2.0.csv pf,0.2222222222222222,0.18803418803418803,0.23076923076923078,0.19658119658119658,0.23076923076923078,0.2222222222222222,0.18803418803418803,0.18803418803418803,0.24786324786324787,0.2564102564102564,0.18803418803418803,0.1923076923076923,0.21709401709401707,0.2222222222222222,0.23076923076923078,0.2564102564102564,0.024234951929500554
ivy-2.0.csv pf,0.15178571428571427,0.16964285714285715,0.19642857142857142,0.13392857142857142,0.15178571428571427,0.13392857142857142,0.15178571428571427,0.15178571428571427,0.14285714285714285,0.14285714285714285,0.13392857142857142,0.14285714285714285,0.15267857142857139,0.15178571428571427,0.15178571428571427,0.19642857142857142,0.01760989546724645
ivy-2.0.csv pf,0.1875,0.16964285714285715,0.1875,0.16071428571428573,0.19642857142857142,0.16964285714285715,0.16071428571428573,0.1875,0.16071428571428573,0.14285714285714285,0.14285714285714285,0.16071428571428573,0.17232142857142857,0.16964285714285715,0.1875,0.19642857142857142,0.01599685077425796
ivy-2.0.csv pf,0.10256410256410256,0.09401709401709402,0.09401709401709402,0.08547008547008547,0.07692307692307693,0.10256410256410256,0.08547008547008547,0.09401709401709402,0.09401709401709402,0.09401709401709402,0.07692307692307693,0.08974358974358974,0.09230769230769231,0.09401709401709402,0.09401709401709402,0.10256410256410256,0.00745110930519773
ivy-2.0.csv pf,0.21428571428571427,0.20535714285714285,0.22321428571428573,0.21428571428571427,0.19642857142857142,0.21428571428571427,0.20535714285714285,0.20535714285714285,0.20535714285714285,0.20535714285714285,0.19642857142857142,0.20535714285714285,0.2089285714285714,0.20535714285714285,0.21428571428571427,0.22321428571428573,0.007142857142857145
ivy-2.0.csv pf,0.18032786885245902,0.18032786885245902,0.21311475409836064,0.1721311475409836,0.22950819672131148,0.1885245901639344,0.22131147540983606,0.21311475409836064,0.19672131147540983,0.21311475409836064,0.1721311475409836,0.1844262295081967,0.20081967213114754,0.20491803278688525,0.21311475409836064,0.22950819672131148,0.018781047930146882
ivy-2.0.csv pf,0.11009174311926606,0.11009174311926606,0.13761467889908258,0.11009174311926606,0.10091743119266056,0.11009174311926606,0.13761467889908258,0.12844036697247707,0.11926605504587157,0.14678899082568808,0.10091743119266056,0.11009174311926606,0.12110091743119267,0.11467889908256881,0.13302752293577982,0.14678899082568808,0.01467889908256881
ivy-2.0.csv pf,0.2072072072072072,0.21621621621621623,0.21621621621621623,0.21621621621621623,0.25225225225225223,0.1891891891891892,0.1891891891891892,0.24324324324324326,0.1981981981981982,0.1891891891891892,0.1891891891891892,0.1936936936936937,0.21171171171171171,0.21171171171171171,0.21621621621621623,0.25225225225225223,0.021031743297168917
ivy-2.0.csv pf,0.12173913043478261,0.12173913043478261,0.12173913043478261,0.10434782608695652,0.12173913043478261,0.12173913043478261,0.10434782608695652,0.12173913043478261,0.11304347826086956,0.12173913043478261,0.10434782608695652,0.11739130434782609,0.11739130434782608,0.12173913043478261,0.12173913043478261,0.12173913043478261,0.007010658911563961
jedit-4.0.csv pf,0.1590909090909091,0.18181818181818182,0.14772727272727273,0.11363636363636363,0.17045454545454544,0.13636363636363635,0.13636363636363635,0.14772727272727273,0.17045454545454544,0.18181818181818182,0.11363636363636363,0.14204545454545453,0.15454545454545454,0.1534090909090909,0.17045454545454544,0.18181818181818182,0.021076405671581148
jedit-4.0.csv pf,0.18292682926829268,0.14634146341463414,0.21951219512195122,0.1951219512195122,0.17073170731707318,0.18292682926829268,0.18292682926829268,0.18292682926829268,0.2073170731707317,0.17073170731707318,0.14634146341463414,0.17682926829268292,0.18414634146341463,0.18292682926829268,0.18902439024390244,0.21951219512195122,0.01924357785129207
jedit-4.0.csv pf,0.1744186046511628,0.16279069767441862,0.1744186046511628,0.19767441860465115,0.19767441860465115,0.19767441860465115,0.16279069767441862,0.19767441860465115,0.1744186046511628,0.1744186046511628,0.16279069767441862,0.1744186046511628,0.1813953488372093,0.1744186046511628,0.19767441860465115,0.19767441860465115,0.013953488372093014
jedit-4.0.csv pf,0.2236842105263158,0.21052631578947367,0.2236842105263158,0.2236842105263158,0.2236842105263158,0.27631578947368424,0.2236842105263158,0.2236842105263158,0.2236842105263158,0.23684210526315788,0.21052631578947367,0.2236842105263158,0.22894736842105265,0.2236842105263158,0.2236842105263158,0.27631578947368424,0.01685032694061277
jedit-4.0.csv pf,0.3068181818181818,0.3068181818181818,0.29545454545454547,0.25,0.2727272727272727,0.3068181818181818,0.26136363636363635,0.26136363636363635,0.29545454545454547,0.2727272727272727,0.25,0.26704545454545453,0.2829545454545455,0.28409090909090906,0.30113636363636365,0.3068181818181818,0.020611769485473934
jedit-4.0.csv pf,0.1951219512195122,0.24390243902439024,0.2804878048780488,0.15853658536585366,0.15853658536585366,0.17073170731707318,0.2804878048780488,0.23170731707317074,0.2804878048780488,0.2073170731707317,0.15853658536585366,0.18292682926829268,0.2207317073170732,0.21951219512195122,0.2621951219512195,0.2804878048780488,0.047372986828183014
jedit-4.0.csv pf,0.25882352941176473,0.2235294117647059,0.23529411764705882,0.23529411764705882,0.24705882352941178,0.21176470588235294,0.27058823529411763,0.2235294117647059,0.24705882352941178,0.2,0.2,0.2235294117647059,0.23529411764705888,0.23529411764705882,0.24705882352941178,0.27058823529411763,0.02037706832433973
jedit-4.0.csv pf,0.25,0.2159090909090909,0.23863636363636365,0.2159090909090909,0.20454545454545456,0.23863636363636365,0.25,0.22727272727272727,0.23863636363636365,0.2159090909090909,0.20454545454545456,0.2159090909090909,0.22954545454545455,0.23295454545454547,0.23863636363636365,0.25,0.015075567228888179
jedit-4.0.csv pf,0.1511627906976744,0.1511627906976744,0.1744186046511628,0.20930232558139536,0.13953488372093023,0.18604651162790697,0.12790697674418605,0.16279069767441862,0.18604651162790697,0.20930232558139536,0.12790697674418605,0.1511627906976744,0.1697674418604651,0.16860465116279072,0.18604651162790697,0.20930232558139536,0.026617495679673486
