inputfile,,,,,,,,,,,min,lower,avg,median,upper,max
jedit-4.1.csv pf,0.2823529411764706,0.3176470588235294,0.3176470588235294,0.3176470588235294,0.32941176470588235,0.29411764705882354,0.2823529411764706,0.3176470588235294,0.2823529411764706,0.3176470588235294,0.2823529411764706,0.28823529411764703,0.30588235294117644,0.3176470588235294,0.3176470588235294,0.32941176470588235,0.018393787293425206
jedit-4.1.csv pf,0.23255813953488372,0.18604651162790697,0.23255813953488372,0.23255813953488372,0.2558139534883721,0.23255813953488372,0.20930232558139536,0.19767441860465115,0.22093023255813954,0.19767441860465115,0.18604651162790697,0.20348837209302326,0.2197674418604651,0.22674418604651164,0.23255813953488372,0.2558139534883721,0.021545646681685734
jedit-4.1.csv pf,0.21428571428571427,0.23809523809523808,0.21428571428571427,0.21428571428571427,0.2261904761904762,0.23809523809523808,0.2261904761904762,0.21428571428571427,0.20238095238095238,0.21428571428571427,0.20238095238095238,0.21428571428571427,0.2202380952380952,0.21428571428571427,0.2261904761904762,0.23809523809523808,0.01156934899770893
jedit-4.1.csv pf,0.21739130434782608,0.25,0.21739130434782608,0.2826086956521739,0.21739130434782608,0.2391304347826087,0.18478260869565216,0.18478260869565216,0.18478260869565216,0.2608695652173913,0.18478260869565216,0.20108695652173914,0.22391304347826085,0.21739130434782608,0.24456521739130435,0.2826086956521739,0.034065679053748285
jedit-4.1.csv pf,0.125,0.125,0.1375,0.15,0.1375,0.125,0.125,0.175,0.125,0.1625,0.125,0.125,0.13875,0.13125,0.14375,0.175,0.018114220932736794
jedit-4.1.csv pf,0.2127659574468085,0.2127659574468085,0.20212765957446807,0.20212765957446807,0.1702127659574468,0.18085106382978725,0.19148936170212766,0.19148936170212766,0.20212765957446807,0.22340425531914893,0.1702127659574468,0.19148936170212766,0.19893617021276594,0.20212765957446807,0.2074468085106383,0.22340425531914893,0.015898235298907725
jedit-4.1.csv pf,0.29,0.26,0.26,0.27,0.35,0.25,0.32,0.32,0.26,0.28,0.25,0.26,0.28600000000000003,0.275,0.305,0.35,0.033399933466334256
ant-1.7.csv pf,0.26666666666666666,0.26222222222222225,0.2577777777777778,0.2577777777777778,0.26222222222222225,0.25333333333333335,0.24888888888888888,0.25333333333333335,0.26222222222222225,0.2577777777777778,0.24888888888888888,0.25555555555555554,0.25822222222222224,0.2577777777777778,0.26222222222222225,0.26666666666666666,0.00532097333216829
ant-1.7.csv pf,0.22072072072072071,0.22072072072072071,0.22072072072072071,0.21171171171171171,0.23873873873873874,0.22072072072072071,0.22972972972972974,0.22072072072072071,0.2072072072072072,0.22522522522522523,0.2072072072072072,0.22072072072072071,0.22162162162162163,0.22072072072072071,0.22297297297297297,0.23873873873873874,0.008703529577290958
ant-1.7.csv pf,0.2311111111111111,0.24,0.26222222222222225,0.25333333333333335,0.23555555555555555,0.24444444444444444,0.23555555555555555,0.21777777777777776,0.21777777777777776,0.24444444444444444,0.21777777777777776,0.23333333333333334,0.2382222222222222,0.23777777777777775,0.24444444444444444,0.26222222222222225,0.014085765124746337
ant-1.7.csv pf,0.32589285714285715,0.33482142857142855,0.33482142857142855,0.34375,0.32142857142857145,0.33482142857142855,0.34375,0.3392857142857143,0.34375,0.33482142857142855,0.32142857142857145,0.33482142857142855,0.33571428571428574,0.33482142857142855,0.34151785714285715,0.34375,0.007529232524210423
ant-1.7.csv pf,0.33640552995391704,0.3548387096774194,0.3225806451612903,0.34101382488479265,0.3640552995391705,0.3548387096774194,0.34101382488479265,0.33640552995391704,0.35023041474654376,0.34101382488479265,0.3225806451612903,0.33870967741935487,0.3442396313364055,0.34101382488479265,0.35253456221198154,0.3640552995391705,0.011908477691744582
ant-1.7.csv pf,0.28444444444444444,0.28888888888888886,0.27555555555555555,0.27555555555555555,0.27555555555555555,0.26222222222222225,0.25333333333333335,0.26666666666666666,0.26666666666666666,0.25333333333333335,0.25333333333333335,0.2644444444444445,0.27022222222222225,0.2711111111111111,0.27555555555555555,0.28888888888888886,0.011999085470409817
ant-1.7.csv pf,0.3497536945812808,0.35467980295566504,0.35960591133004927,0.35467980295566504,0.3497536945812808,0.3497536945812808,0.35960591133004927,0.3497536945812808,0.33497536945812806,0.3399014778325123,0.33497536945812806,0.3497536945812808,0.3502463054187192,0.3497536945812808,0.35467980295566504,0.35960591133004927,0.00785779055107088
ant-1.7.csv pf,0.30042918454935624,0.30042918454935624,0.31759656652360513,0.296137339055794,0.3090128755364807,0.2875536480686695,0.3218884120171674,0.3090128755364807,0.3090128755364807,0.2918454935622318,0.2875536480686695,0.29828326180257514,0.30429184549356225,0.3047210300429185,0.3090128755364807,0.3218884120171674,0.010979447126952731
ant-1.7.csv pf,0.3761904761904762,0.35714285714285715,0.3476190476190476,0.36666666666666664,0.3904761904761905,0.3380952380952381,0.3238095238095238,0.38095238095238093,0.32857142857142857,0.3333333333333333,0.3238095238095238,0.33571428571428574,0.3542857142857143,0.35238095238095235,0.37142857142857144,0.3904761904761905,0.023564880710978578
ant-1.7.csv pf,0.33181818181818185,0.33181818181818185,0.3181818181818182,0.3090909090909091,0.32727272727272727,0.3181818181818182,0.33181818181818185,0.33636363636363636,0.3090909090909091,0.32727272727272727,0.3090909090909091,0.3181818181818182,0.3240909090909091,0.32727272727272727,0.33181818181818185,0.33636363636363636,0.009830986786368697
camel-1.6.csv pf,0.3047945205479452,0.3082191780821918,0.3116438356164384,0.3219178082191781,0.3184931506849315,0.3047945205479452,0.3013698630136986,0.3150684931506849,0.2876712328767123,0.3287671232876712,0.2876712328767123,0.3047945205479452,0.31027397260273976,0.3099315068493151,0.3167808219178082,0.3287671232876712,0.011663963264333154
camel-1.6.csv pf,0.3146853146853147,0.3076923076923077,0.3146853146853147,0.3146853146853147,0.3006993006993007,0.3181818181818182,0.32517482517482516,0.3111888111888112,0.3111888111888112,0.3076923076923077,0.3006993006993007,0.3094405594405595,0.31258741258741257,0.3129370629370629,0.3146853146853147,0.32517482517482516,0.006634148937416177
camel-1.6.csv pf,0.3531468531468531,0.36363636363636365,0.33916083916083917,0.34265734265734266,0.3531468531468531,0.34615384615384615,0.34965034965034963,0.34965034965034963,0.34265734265734266,0.32867132867132864,0.32867132867132864,0.34265734265734266,0.3468531468531469,0.3479020979020979,0.35139860139860135,0.36363636363636365,0.009439839967979764
camel-1.6.csv pf,0.3917525773195876,0.42955326460481097,0.41580756013745707,0.40893470790378006,0.40893470790378006,0.4020618556701031,0.4020618556701031,0.4054982817869416,0.40893470790378006,0.40893470790378006,0.3917525773195876,0.40378006872852235,0.40824742268041236,0.40893470790378006,0.40893470790378006,0.42955326460481097,0.009827083889817734
camel-1.6.csv pf,0.3202846975088968,0.31316725978647686,0.3096085409252669,0.31316725978647686,0.3096085409252669,0.29537366548042704,0.3096085409252669,0.31316725978647686,0.3096085409252669,0.3238434163701068,0.29537366548042704,0.3096085409252669,0.31174377224199296,0.3113879003558719,0.31316725978647686,0.3238434163701068,0.007539856978443993
camel-1.6.csv pf,0.3469387755102041,0.3673469387755102,0.35374149659863946,0.3469387755102041,0.35034013605442177,0.3707482993197279,0.3469387755102041,0.3469387755102041,0.35374149659863946,0.35714285714285715,0.3469387755102041,0.3469387755102041,0.35408163265306125,0.3520408163265306,0.3554421768707483,0.3707482993197279,0.00870139857340132
camel-1.6.csv pf,0.3835125448028674,0.4229390681003584,0.3727598566308244,0.4265232974910394,0.3978494623655914,0.3942652329749104,0.3978494623655914,0.4229390681003584,0.41935483870967744,0.4336917562724014,0.3727598566308244,0.3960573476702509,0.40716845878136204,0.4086021505376344,0.4229390681003584,0.4336917562724014,0.02056902195140486
camel-1.6.csv pf,0.3901639344262295,0.40327868852459015,0.3901639344262295,0.36721311475409835,0.4131147540983607,0.4,0.40327868852459015,0.4131147540983607,0.3836065573770492,0.39344262295081966,0.36721311475409835,0.3901639344262295,0.3957377049180328,0.39672131147540984,0.40327868852459015,0.4131147540983607,0.014000166364939793
camel-1.6.csv pf,0.38549618320610685,0.3816793893129771,0.37786259541984735,0.40076335877862596,0.3893129770992366,0.3549618320610687,0.35877862595419846,0.3893129770992366,0.36259541984732824,0.37786259541984735,0.3549618320610687,0.3702290076335878,0.3778625954198473,0.3797709923664122,0.38740458015267176,0.40076335877862596,0.014837027722252677
camel-1.6.csv pf,0.3344594594594595,0.34121621621621623,0.34121621621621623,0.3277027027027027,0.33783783783783783,0.3344594594594595,0.3344594594594595,0.34459459459459457,0.34797297297297297,0.33783783783783783,0.3277027027027027,0.3344594594594595,0.33817567567567564,0.33783783783783783,0.34121621621621623,0.34797297297297297,0.005840676792743213
camel-1.4.csv pf,0.24521072796934865,0.24521072796934865,0.24521072796934865,0.24521072796934865,0.24521072796934865,0.25287356321839083,0.2567049808429119,0.24521072796934865,0.25287356321839083,0.24904214559386972,0.24521072796934865,0.24521072796934865,0.24827586206896549,0.24521072796934865,0.2509578544061303,0.2567049808429119,0.004349779403812631
camel-1.4.csv pf,0.23550724637681159,0.22826086956521738,0.213768115942029,0.22826086956521738,0.2318840579710145,0.2463768115942029,0.21014492753623187,0.2391304347826087,0.2391304347826087,0.21739130434782608,0.21014492753623187,0.22282608695652173,0.2289855072463768,0.23007246376811594,0.23731884057971014,0.2463768115942029,0.011931486990558913
camel-1.4.csv pf,0.21678321678321677,0.1993006993006993,0.2202797202797203,0.21328671328671328,0.22377622377622378,0.17482517482517482,0.1993006993006993,0.21678321678321677,0.2097902097902098,0.2062937062937063,0.17482517482517482,0.2027972027972028,0.20804195804195805,0.21153846153846154,0.21678321678321677,0.22377622377622378,0.014298186650798716
camel-1.4.csv pf,0.23161764705882354,0.24632352941176472,0.23897058823529413,0.2426470588235294,0.2426470588235294,0.2536764705882353,0.2426470588235294,0.2426470588235294,0.2426470588235294,0.24632352941176472,0.23161764705882354,0.2426470588235294,0.243014705882353,0.2426470588235294,0.24448529411764708,0.2536764705882353,0.005602514436599241
camel-1.4.csv pf,0.2509505703422053,0.25475285171102663,0.24334600760456274,0.2509505703422053,0.2509505703422053,0.23574144486692014,0.24334600760456274,0.2661596958174905,0.23954372623574144,0.24334600760456274,0.23574144486692014,0.24334600760456274,0.2479087452471483,0.24714828897338403,0.2509505703422053,0.2661596958174905,0.008744328674606004
camel-1.4.csv pf,0.19649122807017544,0.16842105263157894,0.21403508771929824,0.17192982456140352,0.18947368421052632,0.20350877192982456,0.15789473684210525,0.1824561403508772,0.1649122807017544,0.15087719298245614,0.15087719298245614,0.16666666666666669,0.18000000000000002,0.17719298245614035,0.19298245614035087,0.21403508771929824,0.020662400232115883
camel-1.4.csv pf,0.27099236641221375,0.27099236641221375,0.23282442748091603,0.2480916030534351,0.23282442748091603,0.2633587786259542,0.24427480916030533,0.25572519083969464,0.23282442748091603,0.2595419847328244,0.23282442748091603,0.23854961832061067,0.2511450381679389,0.25190839694656486,0.2614503816793893,0.27099236641221375,0.015245956416229256
camel-1.4.csv pf,0.2878228782287823,0.23247232472324722,0.25461254612546125,0.2878228782287823,0.23616236162361623,0.25461254612546125,0.24723247232472326,0.26199261992619927,0.24354243542435425,0.26199261992619927,0.23247232472324722,0.24538745387453875,0.2568265682656826,0.25461254612546125,0.26199261992619927,0.2878228782287823,0.019071141395635233
camel-1.4.csv pf,0.28832116788321166,0.3284671532846715,0.32116788321167883,0.354014598540146,0.3284671532846715,0.2956204379562044,0.35036496350364965,0.32116788321167883,0.32116788321167883,0.31386861313868614,0.28832116788321166,0.3175182481751825,0.3222627737226278,0.32116788321167883,0.3284671532846715,0.354014598540146,0.020577239451182665
camel-1.4.csv pf,0.2,0.25882352941176473,0.20392156862745098,0.2,0.20392156862745098,0.2,0.23137254901960785,0.23137254901960785,0.2196078431372549,0.2196078431372549,0.2,0.2019607843137255,0.21686274509803924,0.21176470588235294,0.22549019607843138,0.25882352941176473,0.01939316024904912
ant-1.6.csv pf,0.29292929292929293,0.2828282828282828,0.30303030303030304,0.30303030303030304,0.29292929292929293,0.29292929292929293,0.2828282828282828,0.26262626262626265,0.2727272727272727,0.2828282828282828,0.26262626262626265,0.2828282828282828,0.28686868686868683,0.28787878787878785,0.29292929292929293,0.30303030303030304,0.012776879435023755
ant-1.6.csv pf,0.25287356321839083,0.22988505747126436,0.22988505747126436,0.2413793103448276,0.22988505747126436,0.2413793103448276,0.2413793103448276,0.22988505747126436,0.2413793103448276,0.26436781609195403,0.22988505747126436,0.22988505747126436,0.24022988505747125,0.2413793103448276,0.2413793103448276,0.26436781609195403,0.011430217540364987
ant-1.6.csv pf,0.28735632183908044,0.28735632183908044,0.3218390804597701,0.2988505747126437,0.2988505747126437,0.3218390804597701,0.3333333333333333,0.3103448275862069,0.2988505747126437,0.2988505747126437,0.28735632183908044,0.2988505747126437,0.3057471264367816,0.2988505747126437,0.3160919540229885,0.3333333333333333,0.01551605879794374
ant-1.6.csv pf,0.30526315789473685,0.2736842105263158,0.29473684210526313,0.28421052631578947,0.29473684210526313,0.28421052631578947,0.28421052631578947,0.28421052631578947,0.30526315789473685,0.28421052631578947,0.2736842105263158,0.28421052631578947,0.2894736842105263,0.28421052631578947,0.29473684210526313,0.30526315789473685,0.010229740166395261
ant-1.6.csv pf,0.26373626373626374,0.25274725274725274,0.26373626373626374,0.26373626373626374,0.21978021978021978,0.25274725274725274,0.25274725274725274,0.25274725274725274,0.23076923076923078,0.26373626373626374,0.21978021978021978,0.25274725274725274,0.25164835164835164,0.25274725274725274,0.26373626373626374,0.26373626373626374,0.015058465048420854
ant-1.6.csv pf,0.13402061855670103,0.14432989690721648,0.12371134020618557,0.14432989690721648,0.13402061855670103,0.1134020618556701,0.13402061855670103,0.09278350515463918,0.1134020618556701,0.1134020618556701,0.09278350515463918,0.1134020618556701,0.12474226804123711,0.12886597938144329,0.13402061855670103,0.14432989690721648,0.016444654452241095
ant-1.6.csv pf,0.31958762886597936,0.30927835051546393,0.25773195876288657,0.26804123711340205,0.29896907216494845,0.29896907216494845,0.27835051546391754,0.29896907216494845,0.25773195876288657,0.25773195876288657,0.25773195876288657,0.2628865979381443,0.2845360824742268,0.28865979381443296,0.29896907216494845,0.31958762886597936,0.023408091224641107
ant-1.6.csv pf,0.22105263157894736,0.23157894736842105,0.21052631578947367,0.25263157894736843,0.23157894736842105,0.24210526315789474,0.22105263157894736,0.21052631578947367,0.23157894736842105,0.21052631578947367,0.21052631578947367,0.21578947368421053,0.22631578947368416,0.2263157894736842,0.23157894736842105,0.25263157894736843,0.014252698955501693
ant-1.6.csv pf,0.26,0.29,0.3,0.31,0.25,0.29,0.25,0.27,0.21,0.22,0.21,0.25,0.265,0.265,0.29,0.31,0.0334165627596057
ant-1.6.csv pf,0.24271844660194175,0.2524271844660194,0.22330097087378642,0.27184466019417475,0.23300970873786409,0.2524271844660194,0.23300970873786409,0.21359223300970873,0.2621359223300971,0.23300970873786409,0.21359223300970873,0.23300970873786409,0.24174757281553397,0.23786407766990292,0.2524271844660194,0.27184466019417475,0.01798956907402886
ant-1.4.csv pf,0.48214285714285715,0.42857142857142855,0.4107142857142857,0.44642857142857145,0.5,0.44642857142857145,0.375,0.2857142857142857,0.4642857142857143,0.35714285714285715,0.2857142857142857,0.39285714285714285,0.4196428571428571,0.4375,0.4553571428571429,0.5,0.06479625314606322
ant-1.4.csv pf,0.5106382978723404,0.425531914893617,0.3829787234042553,0.44680851063829785,0.40425531914893614,0.46808510638297873,0.46808510638297873,0.48936170212765956,0.48936170212765956,0.425531914893617,0.3829787234042553,0.425531914893617,0.451063829787234,0.4574468085106383,0.4787234042553191,0.5106382978723404,0.04111028864167216
ant-1.4.csv pf,0.3125,0.3541666666666667,0.3333333333333333,0.3541666666666667,0.3333333333333333,0.375,0.3541666666666667,0.3333333333333333,0.375,0.3333333333333333,0.3125,0.3333333333333333,0.3458333333333333,0.34375,0.3541666666666667,0.375,0.02012691214748534
ant-1.4.csv pf,0.4117647058823529,0.39215686274509803,0.43137254901960786,0.4117647058823529,0.43137254901960786,0.43137254901960786,0.43137254901960786,0.45098039215686275,0.4117647058823529,0.43137254901960786,0.39215686274509803,0.4117647058823529,0.4235294117647059,0.43137254901960786,0.43137254901960786,0.45098039215686275,0.016534785151207224
ant-1.4.csv pf,0.28,0.36,0.32,0.28,0.32,0.32,0.22,0.34,0.3,0.32,0.22,0.29000000000000004,0.306,0.32,0.32,0.36,0.03893013685508381
ant-1.4.csv pf,0.2641509433962264,0.33962264150943394,0.2641509433962264,0.24528301886792453,0.2830188679245283,0.2641509433962264,0.3018867924528302,0.2641509433962264,0.2641509433962264,0.32075471698113206,0.24528301886792453,0.2641509433962264,0.2811320754716981,0.2641509433962264,0.29245283018867924,0.33962264150943394,0.03009682041259219
ant-1.4.csv pf,0.4576271186440678,0.4745762711864407,0.4406779661016949,0.4406779661016949,0.4915254237288136,0.4915254237288136,0.5084745762711864,0.4745762711864407,0.5084745762711864,0.4745762711864407,0.4406779661016949,0.4661016949152542,0.47627118644067795,0.4745762711864407,0.4915254237288136,0.5084745762711864,0.024561655502015996
ant-1.4.csv pf,0.27450980392156865,0.29411764705882354,0.23529411764705882,0.27450980392156865,0.17647058823529413,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.1568627450980392,0.19607843137254902,0.1568627450980392,0.21568627450980393,0.23137254901960785,0.23529411764705882,0.2549019607843137,0.29411764705882354,0.0441357987349912
