inputfile,,,,,,,,,,,min,lower,avg,median,upper,max,variance
ant-1.3.csv balance,0.4302370662965046,0.4302370662965046,0.4302370662965046,0.4302370662965046,0.4302370662965046,0.4302370662965046,0.4302370662965046,0.4302370662965046,0.4302370662965046,0.4302370662965046,0.4302370662965046,0.4302370662965046,0.4302370662965046,0.4302370662965046,0.4302370662965046,0.4302370662965046,0.0
ant-1.3.csv balance,0.5942287002834041,0.5942287002834041,0.5942287002834041,0.5942287002834041,0.5942287002834041,0.5942287002834041,0.5942287002834041,0.5942287002834041,0.5942287002834041,0.5942287002834041,0.5942287002834041,0.5942287002834041,0.5942287002834041,0.5942287002834041,0.5942287002834041,0.5942287002834041,0.0
ant-1.3.csv balance,0.6355655065721687,0.6355655065721687,0.6355655065721687,0.6355655065721687,0.6355655065721687,0.6355655065721687,0.6355655065721687,0.6355655065721687,0.6355655065721687,0.6355655065721687,0.6355655065721687,0.6355655065721687,0.6355655065721687,0.6355655065721687,0.6355655065721687,0.6355655065721687,0.0
ant-1.3.csv balance,0.7840666331135662,0.7840666331135662,0.7840666331135662,0.7840666331135662,0.7840666331135662,0.7840666331135662,0.7840666331135662,0.7840666331135662,0.7840666331135662,0.7840666331135662,0.7840666331135662,0.7840666331135662,0.7840666331135662,0.7840666331135662,0.7840666331135662,0.7840666331135662,0.0
ant-1.3.csv balance,0.5791031064365788,0.5791031064365788,0.5791031064365788,0.5791031064365788,0.5791031064365788,0.5791031064365788,0.5791031064365788,0.5791031064365788,0.5791031064365788,0.5791031064365788,0.5791031064365788,0.5791031064365788,0.5791031064365788,0.5791031064365788,0.5791031064365788,0.5791031064365788,0.0
ant-1.3.csv balance,0.44526688095097566,0.44526688095097566,0.44526688095097566,0.44526688095097566,0.44526688095097566,0.44526688095097566,0.44526688095097566,0.44526688095097566,0.44526688095097566,0.44526688095097566,0.44526688095097566,0.44526688095097566,0.4452668809509756,0.44526688095097566,0.44526688095097566,0.44526688095097566,5.851389114294502e-17
ant-1.3.csv balance,0.5835034360824786,0.5835034360824786,0.5835034360824786,0.5835034360824786,0.5835034360824786,0.5835034360824786,0.5835034360824786,0.5835034360824786,0.5835034360824786,0.5835034360824786,0.5835034360824786,0.5835034360824786,0.5835034360824787,0.5835034360824786,0.5835034360824786,0.5835034360824786,1.1702778228589004e-16
ant-1.3.csv balance,0.7138709474542233,0.7138709474542233,0.7138709474542233,0.7138709474542233,0.7138709474542233,0.7138709474542233,0.7138709474542233,0.7138709474542233,0.7138709474542233,0.7138709474542233,0.7138709474542233,0.7138709474542233,0.7138709474542233,0.7138709474542233,0.7138709474542233,0.7138709474542233,0.0
ant-1.3.csv balance,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.0
ant-1.3.csv balance,0.6254168984057076,0.6254168984057076,0.6254168984057076,0.6254168984057076,0.6254168984057076,0.6254168984057076,0.6254168984057076,0.6254168984057076,0.6254168984057076,0.6254168984057076,0.6254168984057076,0.6254168984057076,0.6254168984057076,0.6254168984057076,0.6254168984057076,0.6254168984057076,0.0
ant-1.4.csv balance,0.6104515725902262,0.6104515725902262,0.6104515725902262,0.6104515725902262,0.6104515725902262,0.6104515725902262,0.6104515725902262,0.6104515725902262,0.6104515725902262,0.6104515725902262,0.6104515725902262,0.6104515725902262,0.6104515725902262,0.6104515725902262,0.6104515725902262,0.6104515725902262,0.0
ant-1.4.csv balance,0.4002102985135073,0.4002102985135073,0.4002102985135073,0.4002102985135073,0.4002102985135073,0.4002102985135073,0.4002102985135073,0.4002102985135073,0.4002102985135073,0.4002102985135073,0.4002102985135073,0.4002102985135073,0.4002102985135073,0.4002102985135073,0.4002102985135073,0.4002102985135073,0.0
ant-1.4.csv balance,0.5789534808031417,0.5789534808031417,0.5789534808031417,0.5789534808031417,0.5789534808031417,0.5789534808031417,0.5789534808031417,0.5789534808031417,0.5789534808031417,0.5789534808031417,0.5789534808031417,0.5789534808031417,0.5789534808031417,0.5789534808031417,0.5789534808031417,0.5789534808031417,0.0
ant-1.4.csv balance,0.7513927684970617,0.7513927684970617,0.7513927684970617,0.7513927684970617,0.7513927684970617,0.7513927684970617,0.7513927684970617,0.7513927684970617,0.7513927684970617,0.7513927684970617,0.7513927684970617,0.7513927684970617,0.7513927684970617,0.7513927684970617,0.7513927684970617,0.7513927684970617,0.0
ant-1.4.csv balance,0.687965222323955,0.687965222323955,0.687965222323955,0.687965222323955,0.687965222323955,0.687965222323955,0.687965222323955,0.687965222323955,0.687965222323955,0.687965222323955,0.687965222323955,0.687965222323955,0.687965222323955,0.687965222323955,0.687965222323955,0.687965222323955,0.0
ant-1.4.csv balance,0.4743199776684107,0.4743199776684107,0.4743199776684107,0.4743199776684107,0.4743199776684107,0.4743199776684107,0.4743199776684107,0.4743199776684107,0.4743199776684107,0.4743199776684107,0.4743199776684107,0.4743199776684107,0.4743199776684107,0.4743199776684107,0.4743199776684107,0.4743199776684107,0.0
ant-1.4.csv balance,0.5400600595603812,0.5400600595603812,0.5400600595603812,0.5400600595603812,0.5400600595603812,0.5400600595603812,0.5400600595603812,0.5400600595603812,0.5400600595603812,0.5400600595603812,0.5400600595603812,0.5400600595603812,0.5400600595603812,0.5400600595603812,0.5400600595603812,0.5400600595603812,0.0
ant-1.4.csv balance,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.6106066013208349,0.0
ant-1.4.csv balance,0.7291578238976795,0.7291578238976795,0.7291578238976795,0.7291578238976795,0.7291578238976795,0.7291578238976795,0.7291578238976795,0.7291578238976795,0.7291578238976795,0.7291578238976795,0.7291578238976795,0.7291578238976795,0.7291578238976795,0.7291578238976795,0.7291578238976795,0.7291578238976795,0.0
ant-1.4.csv balance,0.4764137506068048,0.4764137506068048,0.4764137506068048,0.4764137506068048,0.4764137506068048,0.4764137506068048,0.4764137506068048,0.4764137506068048,0.4764137506068048,0.4764137506068048,0.4764137506068048,0.4764137506068048,0.47641375060680485,0.4764137506068048,0.4764137506068048,0.4764137506068048,5.851389114294502e-17
ant-1.5.csv balance,0.4734892682010149,0.4734892682010149,0.4734892682010149,0.4734892682010149,0.4734892682010149,0.4734892682010149,0.4734892682010149,0.4734892682010149,0.4734892682010149,0.4734892682010149,0.4734892682010149,0.4734892682010149,0.4734892682010149,0.4734892682010149,0.4734892682010149,0.4734892682010149,0.0
ant-1.5.csv balance,0.42669949469082524,0.42669949469082524,0.42669949469082524,0.42669949469082524,0.42669949469082524,0.42669949469082524,0.42669949469082524,0.42669949469082524,0.42669949469082524,0.42669949469082524,0.42669949469082524,0.42669949469082524,0.42669949469082524,0.42669949469082524,0.42669949469082524,0.42669949469082524,0.0
ant-1.5.csv balance,0.5669912547415703,0.5669912547415703,0.5669912547415703,0.5669912547415703,0.5669912547415703,0.5669912547415703,0.5669912547415703,0.5669912547415703,0.5669912547415703,0.5669912547415703,0.5669912547415703,0.5669912547415703,0.5669912547415702,0.5669912547415703,0.5669912547415703,0.5669912547415703,1.1702778228589004e-16
ant-1.5.csv balance,0.4834577364460054,0.4834577364460054,0.4834577364460054,0.4834577364460054,0.4834577364460054,0.4834577364460054,0.4834577364460054,0.4834577364460054,0.4834577364460054,0.4834577364460054,0.4834577364460054,0.4834577364460054,0.48345773644600537,0.4834577364460054,0.4834577364460054,0.4834577364460054,5.851389114294502e-17
ant-1.5.csv balance,0.6142090179880888,0.6142090179880888,0.6142090179880888,0.6142090179880888,0.6142090179880888,0.6142090179880888,0.6142090179880888,0.6142090179880888,0.6142090179880888,0.6142090179880888,0.6142090179880888,0.6142090179880888,0.6142090179880888,0.6142090179880888,0.6142090179880888,0.6142090179880888,0.0
ant-1.5.csv balance,0.4260061847682949,0.4260061847682949,0.4260061847682949,0.4260061847682949,0.4260061847682949,0.4260061847682949,0.4260061847682949,0.4260061847682949,0.4260061847682949,0.4260061847682949,0.4260061847682949,0.4260061847682949,0.4260061847682949,0.4260061847682949,0.4260061847682949,0.4260061847682949,0.0
ant-1.5.csv balance,0.5172154227981229,0.5172154227981229,0.5172154227981229,0.5172154227981229,0.5172154227981229,0.5172154227981229,0.5172154227981229,0.5172154227981229,0.5172154227981229,0.5172154227981229,0.5172154227981229,0.5172154227981229,0.5172154227981229,0.5172154227981229,0.5172154227981229,0.5172154227981229,0.0
ant-1.5.csv balance,0.3507328729201812,0.3507328729201812,0.3507328729201812,0.3507328729201812,0.3507328729201812,0.3507328729201812,0.3507328729201812,0.3507328729201812,0.3507328729201812,0.3507328729201812,0.3507328729201812,0.3507328729201812,0.3507328729201812,0.3507328729201812,0.3507328729201812,0.3507328729201812,0.0
ant-1.5.csv balance,0.7834954525295479,0.7834954525295479,0.7834954525295479,0.7834954525295479,0.7834954525295479,0.7834954525295479,0.7834954525295479,0.7834954525295479,0.7834954525295479,0.7834954525295479,0.7834954525295479,0.7834954525295479,0.783495452529548,0.7834954525295479,0.7834954525295479,0.7834954525295479,1.1702778228589004e-16
ant-1.5.csv balance,0.5623032443512037,0.5623032443512037,0.5623032443512037,0.5623032443512037,0.5623032443512037,0.5623032443512037,0.5623032443512037,0.5623032443512037,0.5623032443512037,0.5623032443512037,0.5623032443512037,0.5623032443512037,0.5623032443512038,0.5623032443512037,0.5623032443512037,0.5623032443512037,1.1702778228589004e-16
ant-1.6.csv balance,0.6517229356098124,0.6517229356098124,0.6517229356098124,0.6517229356098124,0.6517229356098124,0.6517229356098124,0.6517229356098124,0.6517229356098124,0.6517229356098124,0.6517229356098124,0.6517229356098124,0.6517229356098124,0.6517229356098124,0.6517229356098124,0.6517229356098124,0.6517229356098124,0.0
ant-1.6.csv balance,0.5574448794531666,0.5574448794531666,0.5574448794531666,0.5574448794531666,0.5574448794531666,0.5574448794531666,0.5574448794531666,0.5574448794531666,0.5574448794531666,0.5574448794531666,0.5574448794531666,0.5574448794531666,0.5574448794531666,0.5574448794531666,0.5574448794531666,0.5574448794531666,0.0
