inputfile,,,,,,,,,,,min,lower,avg,median,upper,max,variance
ant-1.3.csv balance,0.7237396443352903,0.7237396443352903,0.7237396443352903,0.7237396443352903,0.7237396443352903,0.7237396443352903,0.7237396443352903,0.7237396443352903,0.7237396443352903,0.7237396443352903,0.7237396443352903,0.7237396443352903,0.7237396443352903,0.7237396443352903,0.7237396443352903,0.7237396443352903,0.0
ant-1.3.csv balance,0.6885362987630683,0.6885362987630683,0.6885362987630683,0.6885362987630683,0.6885362987630683,0.6885362987630683,0.6885362987630683,0.6885362987630683,0.6885362987630683,0.6885362987630683,0.6885362987630683,0.6885362987630683,0.6885362987630683,0.6885362987630683,0.6885362987630683,0.6885362987630683,0.0
ant-1.3.csv balance,0.6565481348522484,0.6565481348522484,0.6565481348522484,0.6565481348522484,0.6565481348522484,0.6565481348522484,0.6565481348522484,0.6565481348522484,0.6565481348522484,0.6565481348522484,0.6565481348522484,0.6565481348522484,0.6565481348522484,0.6565481348522484,0.6565481348522484,0.6565481348522484,0.0
ant-1.3.csv balance,0.5852853414624406,0.5852853414624406,0.5852853414624406,0.5852853414624406,0.5852853414624406,0.5852853414624406,0.5852853414624406,0.5852853414624406,0.5852853414624406,0.5852853414624406,0.5852853414624406,0.5852853414624406,0.5852853414624406,0.5852853414624406,0.5852853414624406,0.5852853414624406,0.0
ant-1.3.csv balance,0.6287689398770626,0.6287689398770626,0.6287689398770626,0.6287689398770626,0.6287689398770626,0.6287689398770626,0.6287689398770626,0.6287689398770626,0.6287689398770626,0.6287689398770626,0.6287689398770626,0.6287689398770626,0.6287689398770626,0.6287689398770626,0.6287689398770626,0.6287689398770626,0.0
ant-1.3.csv balance,0.7141483224990552,0.7141483224990552,0.7141483224990552,0.7141483224990552,0.7141483224990552,0.7141483224990552,0.7141483224990552,0.7141483224990552,0.7141483224990552,0.7141483224990552,0.7141483224990552,0.7141483224990552,0.7141483224990551,0.7141483224990552,0.7141483224990552,0.7141483224990552,1.1102230246251565e-16
ant-1.3.csv balance,0.6586378862284672,0.6586378862284672,0.6586378862284672,0.6586378862284672,0.6586378862284672,0.6586378862284672,0.6586378862284672,0.6586378862284672,0.6586378862284672,0.6586378862284672,0.6586378862284672,0.6586378862284672,0.6586378862284672,0.6586378862284672,0.6586378862284672,0.6586378862284672,0.0
ant-1.3.csv balance,0.6660884644396858,0.6660884644396858,0.6660884644396858,0.6660884644396858,0.6660884644396858,0.6660884644396858,0.6660884644396858,0.6660884644396858,0.6660884644396858,0.6660884644396858,0.6660884644396858,0.6660884644396858,0.6660884644396858,0.6660884644396858,0.6660884644396858,0.6660884644396858,0.0
ant-1.3.csv balance,0.5343426853426679,0.5343426853426679,0.5343426853426679,0.5343426853426679,0.5343426853426679,0.5343426853426679,0.5343426853426679,0.5343426853426679,0.5343426853426679,0.5343426853426679,0.5343426853426679,0.5343426853426679,0.5343426853426678,0.5343426853426679,0.5343426853426679,0.5343426853426679,1.1102230246251565e-16
ant-1.3.csv balance,0.6160829643667357,0.6160829643667357,0.6160829643667357,0.6160829643667357,0.6160829643667357,0.6160829643667357,0.6160829643667357,0.6160829643667357,0.6160829643667357,0.6160829643667357,0.6160829643667357,0.6160829643667357,0.6160829643667356,0.6160829643667357,0.6160829643667357,0.6160829643667357,1.1102230246251565e-16
ant-1.4.csv balance,0.53792215067626,0.53792215067626,0.53792215067626,0.53792215067626,0.53792215067626,0.53792215067626,0.53792215067626,0.53792215067626,0.53792215067626,0.53792215067626,0.53792215067626,0.53792215067626,0.53792215067626,0.53792215067626,0.53792215067626,0.53792215067626,0.0
ant-1.4.csv balance,0.6467548096104048,0.6467548096104048,0.6467548096104048,0.6467548096104048,0.6467548096104048,0.6467548096104048,0.6467548096104048,0.6467548096104048,0.6467548096104048,0.6467548096104048,0.6467548096104048,0.6467548096104048,0.6467548096104048,0.6467548096104048,0.6467548096104048,0.6467548096104048,0.0
ant-1.4.csv balance,0.5001834166921989,0.5001834166921989,0.5001834166921989,0.5001834166921989,0.5001834166921989,0.5001834166921989,0.5001834166921989,0.5001834166921989,0.5001834166921989,0.5001834166921989,0.5001834166921989,0.5001834166921989,0.5001834166921989,0.5001834166921989,0.5001834166921989,0.5001834166921989,0.0
ant-1.4.csv balance,0.4900980486407215,0.4900980486407215,0.4900980486407215,0.4900980486407215,0.4900980486407215,0.4900980486407215,0.4900980486407215,0.4900980486407215,0.4900980486407215,0.4900980486407215,0.4900980486407215,0.4900980486407215,0.4900980486407215,0.4900980486407215,0.4900980486407215,0.4900980486407215,0.0
ant-1.4.csv balance,0.5663170840012749,0.5663170840012749,0.5663170840012749,0.5663170840012749,0.5663170840012749,0.5663170840012749,0.5663170840012749,0.5663170840012749,0.5663170840012749,0.5663170840012749,0.5663170840012749,0.5663170840012749,0.5663170840012749,0.5663170840012749,0.5663170840012749,0.5663170840012749,0.0
ant-1.4.csv balance,0.42980993936502754,0.42980993936502754,0.42980993936502754,0.42980993936502754,0.42980993936502754,0.42980993936502754,0.42980993936502754,0.42980993936502754,0.42980993936502754,0.42980993936502754,0.42980993936502754,0.42980993936502754,0.42980993936502754,0.42980993936502754,0.42980993936502754,0.42980993936502754,0.0
ant-1.4.csv balance,0.681311280400451,0.681311280400451,0.681311280400451,0.681311280400451,0.681311280400451,0.681311280400451,0.681311280400451,0.681311280400451,0.681311280400451,0.681311280400451,0.681311280400451,0.681311280400451,0.6813112804004511,0.681311280400451,0.681311280400451,0.681311280400451,1.1102230246251565e-16
ant-1.4.csv balance,0.48410111902294417,0.48410111902294417,0.48410111902294417,0.48410111902294417,0.48410111902294417,0.48410111902294417,0.48410111902294417,0.48410111902294417,0.48410111902294417,0.48410111902294417,0.48410111902294417,0.48410111902294417,0.48410111902294417,0.48410111902294417,0.48410111902294417,0.48410111902294417,0.0
ant-1.4.csv balance,0.5433097685447337,0.5433097685447337,0.5433097685447337,0.5433097685447337,0.5433097685447337,0.5433097685447337,0.5433097685447337,0.5433097685447337,0.5433097685447337,0.5433097685447337,0.5433097685447337,0.5433097685447337,0.5433097685447337,0.5433097685447337,0.5433097685447337,0.5433097685447337,0.0
ant-1.4.csv balance,0.4587378452604761,0.4587378452604761,0.4587378452604761,0.4587378452604761,0.4587378452604761,0.4587378452604761,0.4587378452604761,0.4587378452604761,0.4587378452604761,0.4587378452604761,0.4587378452604761,0.4587378452604761,0.4587378452604761,0.4587378452604761,0.4587378452604761,0.4587378452604761,0.0
ant-1.5.csv balance,0.7690096801702616,0.7690096801702616,0.7690096801702616,0.7690096801702616,0.7690096801702616,0.7690096801702616,0.7690096801702616,0.7690096801702616,0.7690096801702616,0.7690096801702616,0.7690096801702616,0.7690096801702616,0.7690096801702617,0.7690096801702616,0.7690096801702616,0.7690096801702616,1.1102230246251565e-16
ant-1.5.csv balance,0.6929249924121634,0.6929249924121634,0.6929249924121634,0.6929249924121634,0.6929249924121634,0.6929249924121634,0.6929249924121634,0.6929249924121634,0.6929249924121634,0.6929249924121634,0.6929249924121634,0.6929249924121634,0.6929249924121634,0.6929249924121634,0.6929249924121634,0.6929249924121634,0.0
ant-1.5.csv balance,0.7993453407449836,0.7993453407449836,0.7993453407449836,0.7993453407449836,0.7993453407449836,0.7993453407449836,0.7993453407449836,0.7993453407449836,0.7993453407449836,0.7993453407449836,0.7993453407449836,0.7993453407449836,0.7993453407449838,0.7993453407449836,0.7993453407449836,0.7993453407449836,1.1102230246251565e-16
ant-1.5.csv balance,0.7053721745056052,0.7053721745056052,0.7053721745056052,0.7053721745056052,0.7053721745056052,0.7053721745056052,0.7053721745056052,0.7053721745056052,0.7053721745056052,0.7053721745056052,0.7053721745056052,0.7053721745056052,0.7053721745056052,0.7053721745056052,0.7053721745056052,0.7053721745056052,0.0
ant-1.5.csv balance,0.7196068824720052,0.7196068824720052,0.7196068824720052,0.7196068824720052,0.7196068824720052,0.7196068824720052,0.7196068824720052,0.7196068824720052,0.7196068824720052,0.7196068824720052,0.7196068824720052,0.7196068824720052,0.7196068824720052,0.7196068824720052,0.7196068824720052,0.7196068824720052,0.0
ant-1.5.csv balance,0.6989457182573954,0.6989457182573954,0.6989457182573954,0.6989457182573954,0.6989457182573954,0.6989457182573954,0.6989457182573954,0.6989457182573954,0.6989457182573954,0.6989457182573954,0.6989457182573954,0.6989457182573954,0.6989457182573953,0.6989457182573954,0.6989457182573954,0.6989457182573954,1.1102230246251565e-16
ant-1.5.csv balance,0.8028157402876733,0.8028157402876733,0.8028157402876733,0.8028157402876733,0.8028157402876733,0.8028157402876733,0.8028157402876733,0.8028157402876733,0.8028157402876733,0.8028157402876733,0.8028157402876733,0.8028157402876733,0.8028157402876733,0.8028157402876733,0.8028157402876733,0.8028157402876733,0.0
ant-1.5.csv balance,0.749805676148481,0.749805676148481,0.749805676148481,0.749805676148481,0.749805676148481,0.749805676148481,0.749805676148481,0.749805676148481,0.749805676148481,0.749805676148481,0.749805676148481,0.749805676148481,0.7498056761484811,0.749805676148481,0.749805676148481,0.749805676148481,1.1102230246251565e-16
ant-1.5.csv balance,0.7442398389591258,0.7442398389591258,0.7442398389591258,0.7442398389591258,0.7442398389591258,0.7442398389591258,0.7442398389591258,0.7442398389591258,0.7442398389591258,0.7442398389591258,0.7442398389591258,0.7442398389591258,0.7442398389591258,0.7442398389591258,0.7442398389591258,0.7442398389591258,0.0
ant-1.5.csv balance,0.724878917606585,0.724878917606585,0.724878917606585,0.724878917606585,0.724878917606585,0.724878917606585,0.724878917606585,0.724878917606585,0.724878917606585,0.724878917606585,0.724878917606585,0.724878917606585,0.724878917606585,0.724878917606585,0.724878917606585,0.724878917606585,0.0
ant-1.6.csv balance,0.7578103373315621,0.7578103373315621,0.7578103373315621,0.7578103373315621,0.7578103373315621,0.7578103373315621,0.7578103373315621,0.7578103373315621,0.7578103373315621,0.7578103373315621,0.7578103373315621,0.7578103373315621,0.7578103373315621,0.7578103373315621,0.7578103373315621,0.7578103373315621,0.0
ant-1.6.csv balance,0.6875738159265115,0.6875738159265115,0.6875738159265115,0.6875738159265115,0.6875738159265115,0.6875738159265115,0.6875738159265115,0.6875738159265115,0.6875738159265115,0.6875738159265115,0.6875738159265115,0.6875738159265115,0.6875738159265115,0.6875738159265115,0.6875738159265115,0.6875738159265115,0.0
ant-1.6.csv balance,0.7734757010249025,0.7734757010249025,0.7734757010249025,0.7734757010249025,0.7734757010249025,0.7734757010249025,0.7734757010249025,0.7734757010249025,0.7734757010249025,0.7734757010249025,0.7734757010249025,0.7734757010249025,0.7734757010249025,0.7734757010249025,0.7734757010249025,0.7734757010249025,0.0
