inputfile,,,,,,,,,,,min,lower,avg,median,upper,max,variance
ant-1.3.csv auc,0.5444444444444444,0.6444444444444444,0.5444444444444444,0.5444444444444444,0.5444444444444444,0.5444444444444444,0.5444444444444444,0.5444444444444444,0.5444444444444444,0.7444444444444445,0.5444444444444444,0.5444444444444444,0.5744444444444444,0.5444444444444444,0.5444444444444444,0.7444444444444445,0.0640312423743285
ant-1.3.csv auc,0.5375,0.5125000000000001,0.6249999999999999,0.6125,0.475,0.6125,0.4875,0.575,0.6249999999999999,0.5249999999999999,0.475,0.515625,0.5587500000000001,0.5562499999999999,0.6125,0.6249999999999999,0.05535397456371131
ant-1.3.csv auc,0.5482142857142857,0.5482142857142857,0.6107142857142857,0.6107142857142857,0.6732142857142857,0.6107142857142857,0.6732142857142857,0.6107142857142857,0.6107142857142857,0.5482142857142857,0.5482142857142857,0.5638392857142857,0.6044642857142857,0.6107142857142857,0.6107142857142857,0.6732142857142857,0.043750000000000004
ant-1.3.csv auc,0.6458333333333333,0.5833333333333333,0.4583333333333333,0.4583333333333333,0.5208333333333334,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.6458333333333333,0.4583333333333333,0.5364583333333334,0.5645833333333332,0.5833333333333333,0.5833333333333333,0.6458333333333333,0.06281172263200553
ant-1.3.csv auc,0.5833333333333334,0.5694444444444445,0.5694444444444445,0.5555555555555556,0.5833333333333334,0.5694444444444445,0.5694444444444445,0.5277777777777778,0.513888888888889,0.5833333333333334,0.513888888888889,0.5590277777777778,0.5625,0.5694444444444445,0.5798611111111112,0.5833333333333334,0.022609473050138485
ant-1.3.csv auc,0.511437908496732,0.5261437908496732,0.4852941176470588,0.5261437908496732,0.5408496732026143,0.5408496732026143,0.5261437908496732,0.47058823529411764,0.4852941176470588,0.5408496732026143,0.47058823529411764,0.4918300653594771,0.515359477124183,0.5261437908496732,0.5371732026143791,0.5408496732026143,0.02475045258661632
ant-1.3.csv auc,0.5126050420168067,0.6407563025210083,0.5987394957983192,0.569327731092437,0.6554621848739496,0.6554621848739496,0.6407563025210083,0.6134453781512604,0.5840336134453781,0.5987394957983192,0.5126050420168067,0.5877100840336134,0.6069327731092435,0.6060924369747898,0.6407563025210083,0.6554621848739496,0.04243957476019123
ant-1.3.csv auc,0.5416666666666666,0.611111111111111,0.6388888888888888,0.6249999999999999,0.6249999999999999,0.6249999999999999,0.6388888888888888,0.6249999999999999,0.6249999999999999,0.6249999999999999,0.5416666666666666,0.6249999999999999,0.6180555555555556,0.6249999999999999,0.6249999999999999,0.6388888888888888,0.026534684964642764
ant-1.3.csv auc,0.6428571428571428,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6296992481203008,0.5714285714285714,0.4868421052631579,0.5,0.6428571428571428,0.4868421052631579,0.5714285714285714,0.5759398496240602,0.5714285714285714,0.6151315789473684,0.6428571428571428,0.05064873953009428
ant-1.3.csv auc,0.4375,0.4375,0.5214285714285714,0.5089285714285714,0.5803571428571429,0.5089285714285714,0.5928571428571427,0.5214285714285714,0.5089285714285714,0.5089285714285714,0.4375,0.5089285714285714,0.5126785714285713,0.5089285714285714,0.5214285714285714,0.5928571428571427,0.04745735196049227
