inputfile,,,,,,,,,,,min,lower,avg,median,upper,max,variance
ant-1.3.csv brier,0.1951219512195122,0.17073170731707318,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.14634146341463414,0.14634146341463414,0.1951219512195122,0.1878048780487805,0.1951219512195122,0.1951219512195122,0.1951219512195122,0.015617376188860612
ant-1.3.csv brier,0.2,0.24,0.18,0.2,0.24,0.2,0.22,0.2,0.18,0.22,0.18,0.2,0.20800000000000002,0.2,0.22,0.24,0.020396078054371138
ant-1.3.csv brier,0.18604651162790697,0.18604651162790697,0.16279069767441862,0.16279069767441862,0.13953488372093023,0.16279069767441862,0.13953488372093023,0.16279069767441862,0.16279069767441862,0.18604651162790697,0.13953488372093023,0.16279069767441862,0.16511627906976747,0.16279069767441862,0.18023255813953487,0.18604651162790697,0.01627906976744186
ant-1.3.csv brier,0.18181818181818182,0.20454545454545456,0.25,0.25,0.22727272727272727,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.18181818181818182,0.18181818181818182,0.20454545454545456,0.21136363636363636,0.20454545454545456,0.2215909090909091,0.25,0.022840626411638386
ant-1.3.csv brier,0.2,0.2222222222222222,0.2222222222222222,0.24444444444444444,0.2,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.24444444444444444,0.2,0.2,0.20555555555555555,0.22000000000000003,0.2222222222222222,0.2222222222222222,0.24444444444444444,0.015555555555555548
ant-1.3.csv brier,0.2558139534883721,0.23255813953488372,0.23255813953488372,0.23255813953488372,0.20930232558139536,0.20930232558139536,0.23255813953488372,0.2558139534883721,0.23255813953488372,0.20930232558139536,0.20930232558139536,0.21511627906976744,0.2302325581395349,0.23255813953488372,0.23255813953488372,0.2558139534883721,0.01627906976744186
ant-1.3.csv brier,0.24390243902439024,0.21951219512195122,0.1951219512195122,0.24390243902439024,0.1951219512195122,0.1951219512195122,0.21951219512195122,0.17073170731707318,0.21951219512195122,0.1951219512195122,0.17073170731707318,0.1951219512195122,0.20975609756097563,0.20731707317073172,0.21951219512195122,0.24390243902439024,0.022354027780272387
ant-1.3.csv brier,0.19047619047619047,0.19047619047619047,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.16666666666666669,0.16666666666666666,0.16666666666666666,0.19047619047619047,0.015058465048420852
ant-1.3.csv brier,0.1111111111111111,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.17777777777777778,0.15555555555555556,0.1111111111111111,0.1111111111111111,0.13333333333333333,0.13555555555555557,0.13333333333333333,0.13333333333333333,0.17777777777777778,0.01845916413981795
ant-1.3.csv brier,0.2553191489361702,0.2553191489361702,0.2127659574468085,0.23404255319148937,0.2127659574468085,0.23404255319148937,0.19148936170212766,0.2127659574468085,0.23404255319148937,0.23404255319148937,0.19148936170212766,0.2127659574468085,0.22765957446808516,0.23404255319148937,0.23404255319148937,0.2553191489361702,0.01914893617021276
