inputfile,,,,,,,,,,,min,lower,avg,median,upper,max,variance
ant-1.3.csv brier,0.1951219512195122,0.14634146341463414,0.17073170731707318,0.1951219512195122,0.17073170731707318,0.17073170731707318,0.14634146341463414,0.14634146341463414,0.1951219512195122,0.1951219512195122,0.14634146341463414,0.1524390243902439,0.17317073170731706,0.17073170731707318,0.1951219512195122,0.1951219512195122,0.020260058202239212
ant-1.3.csv brier,0.2,0.2,0.18,0.22,0.22,0.22,0.2,0.2,0.2,0.2,0.18,0.2,0.20400000000000001,0.2,0.215,0.22,0.011999999999999999
ant-1.3.csv brier,0.13953488372093023,0.13953488372093023,0.16279069767441862,0.09302325581395349,0.13953488372093023,0.13953488372093023,0.11627906976744186,0.16279069767441862,0.13953488372093023,0.09302325581395349,0.09302325581395349,0.12209302325581395,0.13255813953488374,0.13953488372093023,0.13953488372093023,0.16279069767441862,0.023371803770048587
ant-1.3.csv brier,0.22727272727272727,0.2727272727272727,0.20454545454545456,0.2727272727272727,0.25,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.25,0.22727272727272727,0.20454545454545456,0.22727272727272727,0.23863636363636362,0.22727272727272727,0.25,0.2727272727272727,0.0209535101302111
ant-1.3.csv brier,0.24444444444444444,0.17777777777777778,0.17777777777777778,0.2222222222222222,0.17777777777777778,0.17777777777777778,0.2222222222222222,0.2,0.2222222222222222,0.17777777777777778,0.17777777777777778,0.17777777777777778,0.2,0.18888888888888888,0.2222222222222222,0.24444444444444444,0.024343224778007377
ant-1.3.csv brier,0.20930232558139536,0.27906976744186046,0.20930232558139536,0.23255813953488372,0.20930232558139536,0.20930232558139536,0.20930232558139536,0.20930232558139536,0.18604651162790697,0.23255813953488372,0.18604651162790697,0.20930232558139536,0.21860465116279068,0.20930232558139536,0.22674418604651164,0.27906976744186046,0.02371636983066411
ant-1.3.csv brier,0.17073170731707318,0.24390243902439024,0.1951219512195122,0.1951219512195122,0.17073170731707318,0.14634146341463414,0.1951219512195122,0.24390243902439024,0.21951219512195122,0.1951219512195122,0.14634146341463414,0.17682926829268295,0.1975609756097561,0.1951219512195122,0.21341463414634146,0.24390243902439024,0.029772086867643176
ant-1.3.csv brier,0.23809523809523808,0.23809523809523808,0.21428571428571427,0.19047619047619047,0.19047619047619047,0.23809523809523808,0.21428571428571427,0.23809523809523808,0.21428571428571427,0.19047619047619047,0.19047619047619047,0.19642857142857142,0.21666666666666665,0.21428571428571427,0.23809523809523808,0.23809523809523808,0.01977767586409065
ant-1.3.csv brier,0.13333333333333333,0.13333333333333333,0.1111111111111111,0.1111111111111111,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.1111111111111111,0.13333333333333333,0.13333333333333333,0.1111111111111111,0.11666666666666667,0.12666666666666665,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.010183501544346314
ant-1.3.csv brier,0.2127659574468085,0.19148936170212766,0.2127659574468085,0.19148936170212766,0.1702127659574468,0.19148936170212766,0.19148936170212766,0.2127659574468085,0.19148936170212766,0.1702127659574468,0.1702127659574468,0.19148936170212766,0.19361702127659575,0.19148936170212766,0.2074468085106383,0.2127659574468085,0.014893617021276598
